Conference	Year	Title                                                                                                                           	DOI                      	Link                                       	FirstPage	LastPage	PaperType	Abstract                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	AuthorNames-Deduped                                                                                                                                                                                                       	AuthorNames                                                                                                                                                                                                               	AuthorAffiliation                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         	InternalReferences                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     	AuthorKeywords                                                                                                                                                                      	AminerCitationCount_02-2020	AminerCitationCount_06-2020	XploreCitationCount - 2020-01	PubsCited	Award
VAST	2015	InterAxis: Steering Scatterplot Axes via Observation-Level Interaction	10.1109/TVCG.2015.2467615	http://dx.doi.org/10.1109/TVCG.2015.2467615	131	140	J	Scatterplots are effective visualization techniques for multidimensional data that use two (or three) axes to visualize data items as a point at its corresponding x and y Cartesian coordinates. Typically, each axis is bound to a single data attribute. Interactive exploration occurs by changing the data attributes bound to each of these axes. In the case of using scatterplots to visualize the outputs of dimension reduction techniques, the x and y axes are combinations of the true, high-dimensional data. For these spatializations, the axes present usability challenges in terms of interpretability and interactivity. That is, understanding the axes and interacting with them to make adjustments can be challenging. In this paper, we present InterAxis, a visual analytics technique to properly interpret, define, and change an axis in a user-driven manner. Users are given the ability to define and modify axes by dragging data items to either side of the x or y axes, from which the system computes a linear combination of data attributes and binds it to the axis. Further, users can directly tune the positive and negative contribution to these complex axes by using the visualization of data attributes that correspond to each axis. We describe the details of our technique and demonstrate the intended usage through two scenarios.	Hannah Kim;Jaegul Choo;Haesun Park;Alex Endert	Hannah Kim;Jaegul Choo;Haesun Park;Alex Endert	Georgia Institute of Technology;Korea University;Georgia Institute of Technology;Georgia Institute of Technology	10.1109/TVCG.2011.185;10.1109/VAST.2012.6400486;10.1109/TVCG.2013.212;10.1109/VAST.2010.5652443;10.1109/TVCG.2011.201;10.1109/TVCG.2008.153;10.1109/VAST.2011.6102449;10.1109/TVCG.2013.157;10.1109/TVCG.2014.2346250;10.1109/VISUAL.1990.146386;10.1109/TVCG.2011.178;10.1109/TVCG.2013.167	Scatterplots, user interaction, model steering	27	44	35	50	
VAST	2015	Task-Driven Comparison of Topic Models	10.1109/TVCG.2015.2467618	http://dx.doi.org/10.1109/TVCG.2015.2467618	320	329	J	Topic modeling, a method of statistically extracting thematic content from a large collection of texts, is used for a wide variety of tasks within text analysis. Though there are a growing number of tools and techniques for exploring single models, comparisons between models are generally reduced to a small set of numerical metrics. These metrics may or may not reflect a model's performance on the analyst's intended task, and can therefore be insufficient to diagnose what causes differences between models. In this paper, we explore task-centric topic model comparison, considering how we can both provide detail for a more nuanced understanding of differences and address the wealth of tasks for which topic models are used. We derive comparison tasks from single-model uses of topic models, which predominantly fall into the categories of understanding topics, understanding similarity, and understanding change. Finally, we provide several visualization techniques that facilitate these tasks, including buddy plots, which combine color and position encodings to allow analysts to readily view changes in document similarity.	Eric C. Alexander;Michael Gleicher	Eric Alexander;Michael Gleicher	University of Wisconsin-Madison;University of Wisconsin-Madison	10.1109/TVCG.2011.232;10.1109/VAST.2014.7042493;10.1109/TVCG.2013.212;10.1109/TVCG.2011.239;10.1109/TVCG.2012.260;10.1109/INFVIS.2000.885098;10.1109/TVCG.2014.2346578;10.1109/TVCG.2013.221	Text visualization, topic modeling	12	25	19	36	
VAST	2015	Interactive Visual Discovering of Movement Patterns from Sparsely Sampled Geo-tagged Social Media Data	10.1109/TVCG.2015.2467619	http://dx.doi.org/10.1109/TVCG.2015.2467619	270	279	J	Social media data with geotags can be used to track people's movements in their daily lives. By providing both rich text and movement information, visual analysis on social media data can be both interesting and challenging. In contrast to traditional movement data, the sparseness and irregularity of social media data increase the difficulty of extracting movement patterns. To facilitate the understanding of people's movements, we present an interactive visual analytics system to support the exploration of sparsely sampled trajectory data from social media. We propose a heuristic model to reduce the uncertainty caused by the nature of social media data. In the proposed system, users can filter and select reliable data from each derived movement category, based on the guidance of uncertainty model and interactive selection tools. By iteratively analyzing filtered movements, users can explore the semantics of movements, including the transportation methods, frequent visiting sequences and keyword descriptions. We provide two cases to demonstrate how our system can help users to explore the movement patterns.	Siming Chen;Xiaoru Yuan;Zhenhuang Wang;Cong Guo;Jie Liang 0004;Zuchao Wang;Xiaolong Zhang 0001;Jiawan Zhang	Siming Chen;Xiaoru Yuan;Zhenhuang Wang;Cong Guo;Jie Liang;Zuchao Wang;Xiaolong Luke Zhang;Jiawan Zhang	Key Laboratory of Machine Perception (Ministry of Education), School of EECS, Peking University;Key Laboratory of Machine Perception (Ministry of Education), School of EECS, Peking University;Key Laboratory of Machine Perception (Ministry of Education), School of EECS, Peking University;Key Laboratory of Machine Perception (Ministry of Education), School of EECS, Peking University;Key Laboratory of Machine Perception (Ministry of Education), School of EECS, Peking University;Key Laboratory of Machine Perception (Ministry of Education), School of EECS, Peking University;College of Information Sciences and Technology, Pennsylvania State University;School of Computer Science and Technology, and School of Computer Software, Tianjin University	10.1109/VAST.2009.5332584;10.1109/VAST.2008.4677356;10.1109/TVCG.2009.182;10.1109/TVCG.2011.185;10.1109/TVCG.2012.291;10.1109/TVCG.2009.143;10.1109/INFVIS.2004.27;10.1109/INFVIS.2005.1532150;10.1109/TVCG.2012.265;10.1109/TVCG.2014.2346746;10.1109/TVCG.2014.2346922	Spatial temporal visual analytics, Geo-tagged social media, Sparsely sampling, Uncertainty, Movement	33	53	52	47	
VAST	2015	Interactive Visual Profiling of Musicians	10.1109/TVCG.2015.2467620	http://dx.doi.org/10.1109/TVCG.2015.2467620	200	209	J	Determining similar objects based upon the features of an object of interest is a common task for visual analytics systems. This process is called profiling, if the object of interest is a person with individual attributes. The profiling of musicians similar to a musician of interest with the aid of visual means became an interesting research question for musicologists working with the Bavarian Musicians Encyclopedia Online. This paper illustrates the development of a visual analytics profiling system that is used to address such research questions. Taking musicological knowledge into account, we outline various steps of our collaborative digital humanities project, priority (1) the definition of various measures to determine the similarity of musicians' attributes, and (2) the design of an interactive profiling system that supports musicologists in iteratively determining similar musicians. The utility of the profiling system is emphasized by various usage scenarios illustrating current research questions in musicology.	Stefan Jänicke;Josef Focht;Gerik Scheuermann	Stefan Jänicke;Josef Focht;Gerik Scheuermann	Image and Signal Processing Group, Germany;Museum of Musical Instruments, Germany;Image and Signal Processing Group, Germany	10.1109/VAST.2011.6102454;10.1109/TVCG.2010.159;10.1109/TVCG.2014.2346431;10.1109/TVCG.2007.70617;10.1109/VAST.2009.5333443;10.1109/TVCG.2014.2346433;10.1109/TVCG.2008.175;10.1109/TVCG.2012.252;10.1109/VAST.2012.6400485;10.1109/INFVIS.2005.1532126;10.1109/TVCG.2012.277;10.1109/VAST.2012.6400491;10.1109/VAST.2007.4389004;10.1109/TVCG.2014.2346677;10.1109/TVCG.2009.111;10.1109/TVCG.2006.122;10.1109/VAST.2010.5652931;10.1109/VAST.2009.5333023;10.1109/VAST.2007.4389006;10.1109/VAST.2009.5333248;10.1109/VAST.2008.4677370;10.1109/VAST.2010.5652520	visual analytics, profiling system, musicians database visualization, digital humanities, musicology	5	10	10	54	
VAST	2015	CiteRivers: Visual Analytics of Citation Patterns	10.1109/TVCG.2015.2467621	http://dx.doi.org/10.1109/TVCG.2015.2467621	190	199	J	The exploration and analysis of scientific literature collections is an important task for effective knowledge management. Past interest in such document sets has spurred the development of numerous visualization approaches for their interactive analysis. They either focus on the textual content of publications, or on document metadata including authors and citations. Previously presented approaches for citation analysis aim primarily at the visualization of the structure of citation networks and their exploration. We extend the state-of-the-art by presenting an approach for the interactive visual analysis of the contents of scientific documents, and combine it with a new and flexible technique to analyze their citations. This technique facilitates user-steered aggregation of citations which are linked to the content of the citing publications using a highly interactive visualization approach. Through enriching the approach with additional interactive views of other important aspects of the data, we support the exploration of the dataset over time and enable users to analyze citation patterns, spot trends, and track long-term developments. We demonstrate the strengths of our approach through a use case and discuss it based on expert user feedback.	Florian Heimerl;Qi Han;Steffen Koch;Thomas Ertl	Florian Heimerl;Qi Han;Steffen Koch;Thomas Ertl	Institute for Visualization and Interactive Systems (VIS);Institute for Visualization and Interactive Systems (VIS);Institute for Visualization and Interactive Systems (VIS);Institute for Visualization and Interactive Systems (VIS)	10.1109/INFVIS.2004.77;10.1109/TVCG.2015.2467757;10.1109/TVCG.2008.166;10.1109/TVCG.2013.212;10.1109/VAST.2009.5333443;10.1109/TVCG.2011.239;10.1109/TVCG.2012.252;10.1109/TVCG.2013.162;10.1109/TVCG.2012.277;10.1109/INFVIS.2004.45;10.1109/INFVIS.2005.1532150;10.1109/TVCG.2009.162;10.1109/TVCG.2009.171;10.1109/INFVIS.2005.1532122;10.1109/INFVIS.1995.528686;10.1109/TVCG.2014.2346920;10.1109/TVCG.2009.202	scientific literature, visual document analysis, visual citation analysis, streamgraph, clustering	21	38	34	53	
VAST	2015	Supporting Iterative Cohort Construction with Visual Temporal Queries	10.1109/TVCG.2015.2467622	http://dx.doi.org/10.1109/TVCG.2015.2467622	91	100	J	Many researchers across diverse disciplines aim to analyze the behavior of cohorts whose behaviors are recorded in large event databases. However, extracting cohorts from databases is a difficult yet important step, often overlooked in many analytical solutions. This is especially true when researchers wish to restrict their cohorts to exhibit a particular temporal pattern of interest. In order to fill this gap, we designed COQUITO, a visual interface that assists users defining cohorts with temporal constraints. COQUITO was designed to be comprehensible to domain experts with no preknowledge of database queries and also to encourage exploration. We then demonstrate the utility of COQUITO via two case studies, involving medical and social media researchers.	Josua Krause;Adam Perer;Harry Stavropoulos	Josua Krause;Adam Perer;Harry Stavropoulos	NYU;IBM T.J. Watson Research Center;IBM T.J. Watson Research Center	10.1109/TVCG.2011.185;10.1109/VAST.2007.4389013;10.1109/VAST.2006.261421;10.1109/TVCG.2014.2346682;10.1109/VAST.2010.5652890;10.1109/TVCG.2014.2346482;10.1109/TVCG.2013.200;10.1109/TVCG.2013.206;10.1109/TVCG.2009.117;10.1109/INFVIS.2001.963273;10.1109/TVCG.2012.225;10.1109/TVCG.2013.167	Visual temporal queries, cohort definition, electronic medical records, information visualization	24	43	31	44	
InfoVis	2015	Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation	10.1109/TVCG.2015.2467671	http://dx.doi.org/10.1109/TVCG.2015.2467671	469	478	J	Models of human perception - including perceptual “laws” - can be valuable tools for deriving visualization design recommendations. However, it is important to assess the explanatory power of such models when using them to inform design. We present a secondary analysis of data previously used to rank the effectiveness of bivariate visualizations for assessing correlation (measured with Pearson's r) according to the well-known Weber-Fechner Law. Beginning with the model of Harrison et al. [1], we present a sequence of refinements including incorporation of individual differences, log transformation, censored regression, and adoption of Bayesian statistics. Our model incorporates all observations dropped from the original analysis, including data near ceilings caused by the data collection process and entire visualizations dropped due to large numbers of observations worse than chance. This model deviates from Weber's Law, but provides improved predictive accuracy and generalization. Using Bayesian credibility intervals, we derive a partial ranking that groups visualizations with similar performance, and we give precise estimates of the difference in performance between these groups. We find that compared to other visualizations, scatterplots are unique in combining low variance between individuals and high precision on both positively- and negatively correlated data. We conclude with a discussion of the value of data sharing and replication, and share implications for modeling similar experimental data.	Matthew Kay;Jeffrey Heer	Matthew Kay;Jeffrey Heer	University of Washington;University of Washington	10.1109/TVCG.2014.2346979	Weber's law, perception of correlation, log transformation, censored regression, Bayesian methods	25	39	32	21	HM
InfoVis	2015	AmbiguityVis: Visualization of Ambiguity in Graph Layouts	10.1109/TVCG.2015.2467691	http://dx.doi.org/10.1109/TVCG.2015.2467691	359	368	J	Node-link diagrams provide an intuitive way to explore networks and have inspired a large number of automated graph layout strategies that optimize aesthetic criteria. However, any particular drawing approach cannot fully satisfy all these criteria simultaneously, producing drawings with visual ambiguities that can impede the understanding of network structure. To bring attention to these potentially problematic areas present in the drawing, this paper presents a technique that highlights common types of visual ambiguities: ambiguous spatial relationships between nodes and edges, visual overlap between community structures, and ambiguity in edge bundling and metanodes. Metrics, including newly proposed metrics for abnormal edge lengths, visual overlap in community structures and node/edge aggregation, are proposed to quantify areas of ambiguity in the drawing. These metrics and others are then displayed using a heatmap-based visualization that provides visual feedback to developers of graph drawing and visualization approaches, allowing them to quickly identify misleading areas. The novel metrics and the heatmap-based visualization allow a user to explore ambiguities in graph layouts from multiple perspectives in order to make reasonable graph layout choices. The effectiveness of the technique is demonstrated through case studies and expert reviews.	Yong Wang 0021;Qiaomu Shen;Daniel Archambault;Zhiguang Zhou;Min Zhu;Sixiao Yang;Huamin Qu	Yong Wang;Qiaomu Shen;Daniel Archambault;Zhiguang Zhou;Min Zhu;Sixiao Yang;Huamin Qu	Hong Kong University of Science and Technology;Hong Kong University of Science and Technology;Swansea University;Zhejiang University of Finance and Economics;Sichuan University;Huawei Co. Ltd.;Hong Kong University of Science and Technology	10.1109/TVCG.2006.120;10.1109/TVCG.2006.147;10.1109/TVCG.2012.245;10.1109/VAST.2009.5332628;10.1109/TVCG.2008.155;10.1109/TVCG.2012.189	Visual Ambiguity, Visualization, Node-link diagram, Graph layout, Graph visualization	10	19	20	56	
InfoVis	2015	Probing Projections: Interaction Techniques for Interpreting Arrangements and Errors of Dimensionality Reductions	10.1109/TVCG.2015.2467717	http://dx.doi.org/10.1109/TVCG.2015.2467717	629	638	J	We introduce a set of integrated interaction techniques to interpret and interrogate dimensionality-reduced data. Projection techniques generally aim to make a high-dimensional information space visible in form of a planar layout. However, the meaning of the resulting data projections can be hard to grasp. It is seldom clear why elements are placed far apart or close together and the inevitable approximation errors of any projection technique are not exposed to the viewer. Previous research on dimensionality reduction focuses on the efficient generation of data projections, interactive customisation of the model, and comparison of different projection techniques. There has been only little research on how the visualization resulting from data projection is interacted with. We contribute the concept of probing as an integrated approach to interpreting the meaning and quality of visualizations and propose a set of interactive methods to examine dimensionality-reduced data as well as the projection itself. The methods let viewers see approximation errors, question the positioning of elements, compare them to each other, and visualize the influence of data dimensions on the projection space. We created a web-based system implementing these methods, and report on findings from an evaluation with data analysts using the prototype to examine multidimensional datasets.	Julian Stahnke;Marian Dörk;Boris Müller;Andreas Thom	Julian Stahnke;Marian Dörk;Boris Müller;Andreas Thom	Potsdam University of Applied Sciences;Potsdam University of Applied Sciences;Potsdam University of Applied Sciences;Potsdam University of Applied Sciences	10.1109/TVCG.2013.157;10.1109/TVCG.2011.255;10.1109/VAST.2010.5652392;10.1109/VISUAL.1990.146402;10.1109/TVCG.2009.153;10.1109/TVCG.2012.279;10.1109/TVCG.2014.2346419;10.1109/TVCG.2013.153;10.1109/TVCG.2009.127;10.1109/VISUAL.1994.346302;10.1109/TVCG.2007.70589;10.1109/INFVIS.2004.60;10.1109/INFVIS.1995.528686	Information visualization, interactivity, dimensionality reduction, multidimensional scaling	30	50	32	31	
InfoVis	2015	Beyond Memorability: Visualization Recognition and Recall	10.1109/TVCG.2015.2467732	http://dx.doi.org/10.1109/TVCG.2015.2467732	519	528	J	In this paper we move beyond memorability and investigate how visualizations are recognized and recalled. For this study we labeled a dataset of 393 visualizations and analyzed the eye movements of 33 participants as well as thousands of participant-generated text descriptions of the visualizations. This allowed us to determine what components of a visualization attract people's attention, and what information is encoded into memory. Our findings quantitatively support many conventional qualitative design guidelines, including that (1) titles and supporting text should convey the message of a visualization, (2) if used appropriately, pictograms do not interfere with understanding and can improve recognition, and (3) redundancy helps effectively communicate the message. Importantly, we show that visualizations memorable “at-a-glance” are also capable of effectively conveying the message of the visualization. Thus, a memorable visualization is often also an effective one.	Michelle Borkin;Zoya Bylinskii;Nam Wook Kim;Constance May Bainbridge;Chelsea S. Yeh;Daniel Borkin;Hanspeter Pfister;Aude Oliva	Michelle A. Borkin;Zoya Bylinskii;Nam Wook Kim;Constance May Bainbridge;Chelsea S. Yeh;Daniel Borkin;Hanspeter Pfister;Aude Oliva	University of British Columbia;Computer Science and Artificial Intelligence Laboratory (CSAIL), Massachusetts Institute of Technology (MIT);School of Engineering & Applied Sciences, Harvard University;Computer Science and Artificial Intelligence Laboratory (CSAIL), Massachusetts Institute of Technology (MIT);School of Engineering & Applied Sciences, Harvard University;University of Michigan;School of Engineering & Applied Sciences, Harvard University;Computer Science and Artificial Intelligence Laboratory (CSAIL), Massachusetts Institute of Technology (MIT)	10.1109/TVCG.2012.197;10.1109/TVCG.2013.234;10.1109/TVCG.2011.193;10.1109/TVCG.2012.233;10.1109/TVCG.2011.175;10.1109/TVCG.2013.234;10.1109/TVCG.2012.215;10.1109/VAST.2010.5653598;10.1109/TVCG.2012.245;10.1109/TVCG.2012.221	Information visualization, memorability, recognition, recall, eye-tracking study	34	66	45	48	
VAST	2015	PhenoBlocks: Phenotype Comparison Visualizations	10.1109/TVCG.2015.2467733	http://dx.doi.org/10.1109/TVCG.2015.2467733	101	110	J	The differential diagnosis of hereditary disorders is a challenging task for clinicians due to the heterogeneity of phenotypes that can be observed in patients. Existing clinical tools are often text-based and do not emphasize consistency, completeness, or granularity of phenotype reporting. This can impede clinical diagnosis and limit their utility to genetics researchers. Herein, we present PhenoBlocks, a novel visual analytics tool that supports the comparison of phenotypes between patients, or between a patient and the hallmark features of a disorder. An informal evaluation of PhenoBlocks with expert clinicians suggested that the visualization effectively guides the process of differential diagnosis and could reinforce the importance of complete, granular phenotypic reporting.	Michael Glueck;Peter Hamilton;Fanny Chevalier;Simon Breslav;Azam Khan;Daniel J. Wigdor;Michael Brudno	Michael Glueck;Peter Hamilton;Fanny Chevalier;Simon Breslav;Azam Khan;Daniel Wigdor;Michael Brudno	Autodesk Research;University of Toronto;INRIA;Autodesk Research;Autodesk Research;University of Toronto;University of Toronto	10.1109/VAST.2011.6102439;10.1109/TVCG.2013.214;10.1109/TVCG.2013.231;10.1109/VAST.2011.6102438;10.1109/TVCG.2008.121;10.1109/TVCG.2009.167;10.1109/TVCG.2009.116;10.1109/INFVIS.2000.885091;10.1109/TVCG.2007.70529;10.1109/INFVIS.2003.1249030;10.1109/TVCG.2012.226	Clinical diagnosis, differential hierarchy comparison, ontology, genomics, phenomics, phenotype	9	13	9	60	
InfoVis	2015	TimeNotes: A Study on Effective Chart Visualization and Interaction Techniques for Time-Series Data	10.1109/TVCG.2015.2467751	http://dx.doi.org/10.1109/TVCG.2015.2467751	549	558	J	Collecting sensor data results in large temporal data sets which need to be visualized, analyzed, and presented. One-dimensional time-series charts are used, but these present problems when screen resolution is small in comparison to the data. This can result in severe over-plotting, giving rise for the requirement to provide effective rendering and methods to allow interaction with the detailed data. Common solutions can be categorized as multi-scale representations, frequency based, and lens based interaction techniques. In this paper, we comparatively evaluate existing methods, such as Stack Zoom [15] and ChronoLenses [38], giving a graphical overview of each and classifying their ability to explore and interact with data. We propose new visualizations and other extensions to the existing approaches. We undertake and report an empirical study and a field study using these techniques.	James S. Walker;Rita Borgo;Mark W. Jones	James Walker;Rita Borgo;Mark W. Jones	Swansea University;Swansea University;Swansea University	10.1109/TVCG.2009.181;10.1109/TVCG.2014.2346428;10.1109/INFVIS.2005.1532148;10.1109/TVCG.2011.160;10.1109/TVCG.2010.162;10.1109/TVCG.2010.193;10.1109/INFVIS.1999.801860;10.1109/TVCG.2011.195	Time-series Exploration, Focus+Context, Lens, Interaction Techniques	13	21	18	38	
InfoVis	2015	Visual Encodings of Temporal Uncertainty: A Comparative User Study	10.1109/TVCG.2015.2467752	http://dx.doi.org/10.1109/TVCG.2015.2467752	539	548	J	A number of studies have investigated different ways of visualizing uncertainty. However, in the temporal dimension, it is still an open question how to best represent uncertainty, since the special characteristics of time require special visual encodings and may provoke different interpretations. Thus, we have conducted a comprehensive study comparing alternative visual encodings of intervals with uncertain start and end times: gradient plots, violin plots, accumulated probability plots, error bars, centered error bars, and ambiguation. Our results reveal significant differences in error rates and completion time for these different visualization types and different tasks. We recommend using ambiguation - using a lighter color value to represent uncertain regions - or error bars for judging durations and temporal bounds, and gradient plots - using fading color or transparency - for judging probability values.	Theresia Gschwandtner;Markus Bögl;Paolo Federico 0001;Silvia Miksch	Theresia Gschwandtnei;Markus Bögl;Paolo Federico;Silvia Miksch	Vienna University of Technology;Vienna University of Technology;Vienna University of Technology;Vienna University of Technology	10.1109/TVCG.2014.2346298;10.1109/TVCG.2012.279;10.1109/INFVIS.2002.1173145;10.1109/TVCG.2009.114	Uncertainty, temporal intervals, visualization	15	26	21	27	
InfoVis	2015	Visually Comparing Weather Features in Forecasts	10.1109/TVCG.2015.2467754	http://dx.doi.org/10.1109/TVCG.2015.2467754	389	398	J	Meteorologists process and analyze weather forecasts using visualization in order to examine the behaviors of and relationships among weather features. In this design study conducted with meteorologists in decision support roles, we identified and attempted to address two significant common challenges in weather visualization: the employment of inconsistent and often ineffective visual encoding practices across a wide range of visualizations, and a lack of support for directly visualizing how different weather features relate across an ensemble of possible forecast outcomes. In this work, we present a characterization of the problems and data associated with meteorological forecasting, we propose a set of informed default encoding choices that integrate existing meteorological conventions with effective visualization practice, and we extend a set of techniques as an initial step toward directly visualizing the interactions of multiple features over an ensemble forecast. We discuss the integration of these contributions into a functional prototype tool, and also reflect on the many practical challenges that arise when working with weather data.	P. Samuel Quinan;Miriah D. Meyer	P. Samuel Quinan;Miriah Meyer	University of Utah;University of Utah	10.1109/VISUAL.1990.146361;10.1109/VISUAL.2002.1183788;10.1109/TVCG.2011.209;10.1109/TVCG.2010.181;10.1109/TVCG.2012.213;10.1109/TVCG.2013.143	Design study, weather, geographic/geospatial visualization, ensemble data	14	24	24	38	
VAST	2015	Visual Analysis and Dissemination of Scientific Literature Collections with SurVis	10.1109/TVCG.2015.2467757	http://dx.doi.org/10.1109/TVCG.2015.2467757	180	189	J	Bibliographic data such as collections of scientific articles and citation networks have been studied extensively in information visualization and visual analytics research. Powerful systems have been built to support various types of bibliographic analysis, but they require some training and cannot be used to disseminate the insights gained. In contrast, we focused on developing a more accessible visual analytics system, called SurVis, that is ready to disseminate a carefully surveyed literature collection. The authors of a survey may use our Web-based system to structure and analyze their literature database. Later, readers of the survey can obtain an overview, quickly retrieve specific publications, and reproduce or extend the original bibliographic analysis. Our system employs a set of selectors that enable users to filter and browse the literature collection as well as to control interactive visualizations. The versatile selector concept includes selectors for textual search, filtering by keywords and meta-information, selection and clustering of similar publications, and following citation links. Agreement to the selector is represented by word-sized sparkline visualizations seamlessly integrated into the user interface. Based on an analysis of the analytical reasoning process, we derived requirements for the system. We developed the system in a formative way involving other researchers writing literature surveys. A questionnaire study with 14 visual analytics experts confirms that SurVis meets the initially formulated requirements.	Fabian Beck 0001;Sebastian Koch;Daniel Weiskopf	Fabian Beck;Sebastian Koch;Daniel Weiskopf	VISUS, University of Stuttgart, Germany;VISUS, University of Stuttgart, Germany;VISUS, University of Stuttgart, Germany	10.1109/TVCG.2011.169;10.1109/TVCG.2012.252;10.1109/TVCG.2015.2467621;10.1109/VAST.2009.5333564;10.1109/TVCG.2010.194;10.1109/VAST.2007.4389006;10.1109/TVCG.2013.167	Visual analytics of documents, bibliographic data, dissemination, literature browser	19	34	33	37	
InfoVis	2015	Improving Bayesian Reasoning: The Effects of Phrasing, Visualization, and Spatial Ability	10.1109/TVCG.2015.2467758	http://dx.doi.org/10.1109/TVCG.2015.2467758	529	538	J	Decades of research have repeatedly shown that people perform poorly at estimating and understanding conditional probabilities that are inherent in Bayesian reasoning problems. Yet in the medical domain, both physicians and patients make daily, life-critical judgments based on conditional probability. Although there have been a number of attempts to develop more effective ways to facilitate Bayesian reasoning, reports of these findings tend to be inconsistent and sometimes even contradictory. For instance, the reported accuracies for individuals being able to correctly estimate conditional probability range from 6% to 62%. In this work, we show that problem representation can significantly affect accuracies. By controlling the amount of information presented to the user, we demonstrate how text and visualization designs can increase overall accuracies to as high as 77%. Additionally, we found that for users with high spatial ability, our designs can further improve their accuracies to as high as 100%. By and large, our findings provide explanations for the inconsistent reports on accuracy in Bayesian reasoning tasks and show a significant improvement over existing methods. We believe that these findings can have immediate impact on risk communication in health-related fields.	Alvitta Ottley;Evan M. Peck;Lane Harrison;Daniel Afergan;Caroline Ziemkiewicz;Holly A. Taylor;Paul K. J. Han;Remco Chang	Alvitta Ottley;Evan M. Peck;Lane T. Harrison;Daniel Afergan;Caroline Ziemkiewicz;Holly A. Taylor;Paul K. J. Han;Remco Chang	Tufts University;Bucknell University;Tufts University;Tufts University;Tufts University and Aptima Inc.;Tufts University;Maine Medical Center and Tufts Medical School;Tufts University	10.1109/TVCG.2014.2346575;10.1109/VAST.2010.5653587;10.1109/TVCG.2011.255;10.1109/TVCG.2013.119;10.1109/TVCG.2012.199;10.1109/TVCG.2010.179;10.1109/VISUAL.2005.1532836	Bayesian Reasoning, Visualization, Spatial Ability, Individual Differences	13	29	22	47	
InfoVis	2015	Guidelines for Effective Usage of Text Highlighting Techniques	10.1109/TVCG.2015.2467759	http://dx.doi.org/10.1109/TVCG.2015.2467759	489	498	J	Semi-automatic text analysis involves manual inspection of text. Often, different text annotations (like part-of-speech or named entities) are indicated by using distinctive text highlighting techniques. In typesetting there exist well-known formatting conventions, such as bold typeface, italics, or background coloring, that are useful for highlighting certain parts of a given text. Also, many advanced techniques for visualization and highlighting of text exist; yet, standard typesetting is common, and the effects of standard typesetting on the perception of text are not fully understood. As such, we surveyed and tested the effectiveness of common text highlighting techniques, both individually and in combination, to discover how to maximize pop-out effects while minimizing visual interference between techniques. To validate our findings, we conducted a series of crowd-sourced experiments to determine: i) a ranking of nine commonly-used text highlighting techniques; ii) the degree of visual interference between pairs of text highlighting techniques; iii) the effectiveness of techniques for visual conjunctive search. Our results show that increasing font size works best as a single highlighting technique, and that there are significant visual interferences between some pairs of highlighting techniques. We discuss the pros and cons of different combinations as a design guideline to choose text highlighting techniques for text viewers.	Hendrik Strobelt;Daniela Oelke;Bum Chul Kwon;Tobias Schreck;Hanspeter Pfister	Hendrik Strobelt;Daniela Oelke;Bum Chul Kwon;Tobias Schreck;Hanspeter Pfister	Harvard University;Siemens AG;University of Konstanz;TU Graz;Harvard University	10.1109/TVCG.2012.277;10.1109/VAST.2007.4389004;10.1109/TVCG.2014.2346677;10.1109/TVCG.2007.70594;10.1109/TVCG.2011.183;10.1109/TVCG.2009.139;10.1109/VAST.2011.6102453;10.1109/INFVIS.1995.528686	Text highlighting techniques, visual document analytics, text annotation, crowdsourced study	14	21	13	34	
